carbondisulfide,-0.414501,-0.414501,-0.170995,-0.458265,-0.458265,-0.083469,-0.436383,-0.436383,-0.127232,-0.414501,-0.414501,-0.458265,-0.458265,-0.436383,-0.436383,0.13,0,0.13,10.9,17.9,0,5.6,44,0,0,0,-0.4,2.64,0.3,0.5,0,9.6,0,0,0,-111.6,46.3,0.62,5.6,22,1.63,2.64,-0.14,0.2,10.08,0,1,0.65,27.6,76.14,1.26,32.1,0.11,-0.59,-0.28,0.01,0.4,221,-30,0,1.6,75.2,-12.0115,-0.3078,-0.0877,0.4516,-0.0245,0.262,0.0304,-0.0972,-0.2027,0.0323,-0.3633,0.1488,-0.1277,-0.0264,-0.0657,0.0508,0.0175,0.2442,-0.1662,0.1871,-0.211,0.3147,0.2527,-0.0981,0.1029,-0.034,0.0258,0.0813,-0.0324,-0.0559,-0.137,0.0075,0.1053,-0.0754,-0.0139,0.0179,0.2409,-0.043,-0.3076,0.1089,0.0279,-0.1084,0.0347,0.0592,0.0428,-0.3948,0.0669,0.0047,0.2821,0.05,-0.1352,-0.1335,0.3474,-0.265
propylenecarbonate,-0.216628,-0.20865099,-0.14319299,-0.102307,-0.086527005,-0.166054,-0.157956,-0.08940901,-0.083601,-0.07990299,-0.1501145,-0.14903,-0.1126885,-0.110728,-0.09886149,0.39,0.27,0.22,27.1,18,7,9,50.5,0.4,0.35,0.6,0.83,64.9,0.45,1.5,0.12,7.1,0.11,0.82,4.9,-49.2,241,1.1,6.9,32,1.42,64,0.61,6.1,12.5,1,0,1.76,51.8,102.09,1.21,42.1,0.37,-0.26,0.56,0.1,0.6,0.7,99,40.4,0.83,106.4416,19.1134,-0.1967,-1.9943,-1.1717,0.522,-0.8165,0.2675,0.1367,-0.3133,0.8514,0.1148,-1.2224,-0.7674,-0.318,0.5819,0.135,0.2705,-0.8287,-0.8621,0.3569,0.2714,0.0346,0.2888,-0.5269,-0.5072,-0.2296,0.5612,-0.0492,-1.4308,0.5011,-0.1987,-0.132,-0.6112,0.2079,-0.2008,-0.0502,-0.1213,0.1589,0.0368,0.2889,-0.1861,-0.4967,-0.0313,0.0671,0.5711,0.0035,-0.1015,0.3823,-0.172,0.0808,0.1353,-0.2228,0.2779,-0.1178
acetone,-0.247137,-0.24029398,-0.080345005,-0.080199,-0.073339,-0.392014,-0.12288,-0.08394001,-0.08394,-0.056888,-0.31615397,-0.1850085,-0.0735365,-0.073534004,-0.068616495,0.41,0.1,0.14,19.3,15.5,9.8,7,45.6,0.08,0.44,0.48,0.48,20.7,0.5,1.15,0.08,6.5,0.08,0.48,2.88,-94.7,56.05,0.32,5.5,19.9,1.36,20.7,0.48,5.1,9.69,1,0.7,2.15,31.3,58.08,0.79,23.7,0.36,-0.37,0.48,1,0.8,181,-20,20.23,-0.24,60.0611,7.7624,-0.2477,0.2326,-0.3863,0.8398,0.9382,-0.3093,0.0173,0.5115,-0.077,0.072,-0.3856,0.3402,0.0985,-0.0684,0.3187,0.1282,-0.0247,-0.2796,-0.0518,-0.0887,-0.1888,0.1209,-0.0343,0.1122,0.0666,-0.0806,0.0881,-0.146,-0.295,-0.1891,-0.0675,-0.0318,-0.0181,0.0912,0.0576,-0.193,-0.0571,0.0762,-0.0909,-0.0529,0.0923,-0.0141,0.1217,0.0371,0.0189,0,0.0021,0.1411,-0.0111,0.0923,-0.03,-0.0641,-0.0221
dioxane,-0.102906,-0.102886,-0.10284,-0.102825,-0.078865,-0.166904,-0.166904,-0.058826,-0.058826,-0.058826,-0.101491004,-0.101485506,-0.076432,-0.076422,-0.076399,0.31,0.14,0.21,19.8,17.5,6.1,7.3,50,0,0.37,0.34,0.27,2.21,0.5,0.9,0,8,0,0.37,0.45,11.8,101.1,1.2,6.8,31,1.43,2.21,0.2,4.8,9.26,1,1,1.84,41.7,88.11,1.03,36.4,0.27,-0.5,0.37,0.5,0.9,5.6,12,37.3,0.26,89.9215,4.4541,-0.6913,-1.3659,-0.0411,-0.7292,-0.5559,-0.1923,-0.184,-0.1015,1.0826,-0.292,0.0913,0.9645,0.5665,-0.3864,0.1545,-0.2225,0.4171,0.2686,-0.2351,0.0585,-0.0552,0.0816,0.0717,-0.0452,0.0399,-0.1404,-0.2544,-0.099,0.02,-0.078,-0.0774,-0.0184,0.0482,-0.0658,-0.2325,0.258,-0.0312,-0.0883,-0.2053,-0.1408,0.1139,-0.0326,-0.0764,0.136,0.0793,-0.0034,-0.002,0.1595,-0.1115,-0.0044,0.1992,0.1373,-0.0516
dmso,-0.344221,-0.303271,-0.10855699,-0.060363002,-0.058670014,-0.32468,-0.282548,-0.065278,-0.06527,-0.051115,-0.3133845,-0.191675,-0.170101,-0.086913496,-0.051712997,0.56,0.17,0.31,47.6,26,7.2,19,48,0.76,0,0.4,0.88,46.7,0.76,1.5,0.26,8.9,0,0.76,3.96,18.5,189,1.99,8.6,40.4,1.48,46.7,0.65,7.2,9.1,1,0,1.92,53,78.13,1.1,43.5,0.44,-0.36,0.79,20,0.7,0.1,95,46.4,1.1,79.8522,4.6196,-0.3453,-0.4083,-0.1077,-0.1027,0.682,0.3918,0.2543,-0.1356,-0.274,-0.2999,-0.2445,0.2291,0.0531,0.31,-0.0765,-0.0274,-0.0478,0.0132,-0.0411,0.0408,-0.1462,0.0631,0.1215,0.0194,-0.0564,-0.0931,0.1015,-0.1427,-0.1547,0.0263,0.1297,-0.1849,-0.1378,-0.0029,-0.0472,0.0296,-0.1243,-0.1924,-0.0519,-0.1565,0.5434,-0.0539,0.1602,-0.3742,-0.095,-0.3188,0.0811,-0.2429,-0.3296,0.2561,0.3011,0.141,-0.3023
dimethylformamide,-0.254659,-0.181137,-0.099403,-0.09291598,-0.08726,-0.21612401,-0.20009601,-0.096228,-0.064794,-0.06472,-0.1754435,-0.15452,-0.13454601,-0.11790849,-0.0820615,0.64,0.25,0.35,37.6,26.2,6.5,17,51,0.69,0,0.5,0.88,36.7,0.65,1.35,0.2,8.5,0,0.69,3.82,-60.5,153,0.9,7.1,37.2,1.43,36.7,0.69,6.4,9.07,1,0,1.87,41.3,73.09,0.94,37.1,0.39,-0.31,0.69,20,0.8,2.7,58,37.5,0.5,75.3822,8.6196,-0.2502,-0.5128,-0.0139,-0.0536,0.9781,0.5935,0.2294,-0.2239,-0.6424,-0.6884,-0.5106,0.5567,0.3102,0.8526,-0.1075,0.071,-0.4622,0.8568,-0.1792,-0.0253,0.3153,-0.1773,-0.1539,0.302,-0.3902,0.2593,-0.4564,0.2871,0.1676,0.3157,-0.3274,-0.0923,-0.1771,0.0091,0.2183,0.1734,0.1861,-0.1426,-0.0125,-0.0456,-0.0083,-0.0571,0.247,0.5251,0.1288,0.3117,0.1606,0.1311,0.141,0.022,0.1702,-0.01,0.1026
nitromethane,-0.27706403,-0.27645397,-0.200883,-0.074040994,-0.067295,-0.448937,-0.21953401,-0.09213801,-0.07489,-0.062483996,-0.3630005,-0.24799399,-0.14651051,-0.0710925,-0.063645504,0.38,0.2,0.28,27,18.5,5,11,47.5,0.24,0.17,0.61,0.87,36,0.65,1.3,0.26,5.1,0,0.95,3.46,-29.2,101.2,0.93,6.2,24,1.42,35.9,0.56,5.8,11.2,1,0.7,1.7,35.9,61.04,1.14,37,0.35,-0.32,0.6,0.1,0.5,192,35,5.1,0.74,67.0804,33.0192,0.6682,-0.3854,-0.5255,0.6712,0.4185,0.2647,-0.5144,-1.2112,-0.3089,-0.6239,0.0183,-0.2274,-0.0415,-0.1011,0.2321,0.1112,-0.0275,0.0454,0.1971,0.2101,-1.0099,0.2328,1.0433,-0.2639,-0.4325,-0.2392,0.0009,0.1966,-0.0462,-0.2123,-0.2788,-0.0333,-0.1343,-0.0181,0.102,0.0164,-0.0343,-0.0614,0.1873,-0.0433,0.1081,-0.0373,0.1022,0.007,0.0007,-0.2639,-0.0063,-0.2678,-0.1142,0.2065,0.0913,-0.0263,0.0032
methyl-2-pyrrolidinone,-0.269054,-0.14803201,-0.12906,-0.082881,-0.06478,-0.222501,-0.190791,-0.075418994,-0.070539996,-0.059175998,-0.1476855,-0.125613,-0.1065845,-0.0998,-0.084467,0.64,0.21,0.31,37,26,8.2,18,50.5,0.75,0,0.55,0.77,32.2,0.65,1.35,0.2,9,0,0.77,4.09,-24,202,1,6.4,32.3,1.47,32.2,0.67,6.7,8.95,1,0,1.81,53.4,99.13,1.03,40.7,0.4,-0.24,0.71,10,0.8,0.6,98,32.7,-0.42,101.1053,4.5077,-0.2677,-1.7889,-0.1598,0.5188,0.2658,1.7394,0.7397,0.6133,-0.8916,1.0637,0.7611,-0.0525,-0.3167,-0.4238,-0.1905,-0.0216,0.2889,0.1377,-0.1063,0.0041,-0.1392,-0.1574,0.0528,0.3424,0.1364,-0.0355,0.5623,0.0635,-0.1498,0.2379,-0.8411,0.0052,-0.2128,-0.3023,-0.2178,-0.2028,0.001,0.1177,0.3214,0.2568,-0.1304,-0.6964,-0.994,0.2449,-0.1452,-0.6505,0.4783,0.678,-0.1677,0.2335,0.0636,-0.0046,0.0177
hexafluoroisopropanol,-0.643453,-0.12699401,-0.051222004,-0.046824,-0.025429001,-0.35322702,-0.097188994,-0.066188,-0.065763995,-0.064210996,-0.370321,-0.24011052,-0.0489,-0.047319002,-0.0458085,0.67,0.36,0.35,26,18,3,7,49,0,0,0,0.93,16.7,0.4,1,0.47,8.7,0.63,1.01,1.9,-4.8,59,1.5,8.3,49.4,1.3,16.7,0.65,6.3,12,1,0,2.6,39.5,168.04,1.62,23.6,0.35,0.95,0.36,0.1,0.5,0.1,67,20.2,-0.71,169.1332,-6.4271,-0.3801,0.1057,2.0507,-0.6728,0.7294,-0.499,0.3505,-0.1318,0.5914,0.4947,-0.0163,-0.1827,-0.1766,0.0383,-0.2845,-1.1233,0.027,0.0673,0.699,-0.044,-0.0151,-0.1028,-0.0114,-0.183,-0.1842,-0.2812,-0.0701,-0.0402,-0.345,-0.2569,-0.1835,-0.1029,-0.1941,-0.1951,0.2398,0.2469,0.2616,0.1804,0.6248,0.2495,-0.1689,-0.0037,0.2444,0.1026,0.1551,0.1229,-0.9499,0.2894,0.1733,0.3641,-0.2571,0.2991,-0.3454
dibutylether,-0.148325,-0.130952,-0.129308,-0.073878996,-0.071405,-0.274533,-0.079859994,-0.077849,-0.07508,-0.053996995,-0.140249,-0.1044005,-0.0794325,-0.069926,-0.050396997,0.2,0.12,0.21,18,17.5,2,8,49,0,0.47,0.45,-0.21,3,0.45,0.9,0,12.2,0,0.53,1.15,-98,142,0.92,5.9,30.1,1.42,3.1,0.24,3.1,9.96,0,1,2.25,33.8,130.23,0.77,20.7,0.27,-0.48,0.13,0.1,0.8,2.42,29,3.63,2.94,130.0952,-11.3989,-1.3542,1.238,-0.6496,0.2147,-0.8379,0.5484,-0.9131,-0.1419,-0.3705,-0.5721,0.1589,-0.112,-0.8434,0.0246,0.2167,-0.8997,-0.1909,0.0422,-0.1555,0.1739,0.0443,-0.1555,-0.1924,-0.3444,0.3042,-0.1776,-0.1648,0.249,-0.0675,-0.0675,-0.0108,0.0463,-0.2432,-0.1389,0.1134,0.0661,0.2031,0.1613,-0.4241,0.1056,-0.1561,0.1321,-0.0012,-0.0038,-0.161,0.0197,0.2381,-0.0682,0.093,-0.0331,0.2681,-0.1821,0.132
ethyllactate,-0.17814201,-0.145703,-0.132272,-0.095669,-0.061038,-0.349662,-0.10755,-0.087733,-0.073744,-0.066265,-0.1927945,-0.142846,-0.087249495,-0.080984004,-0.067391,0.27,0.17,0.22,20,18.5,4,9,49.5,0,0.42,0.56,0.27,6.04,0.5,1,0.1,10.9,0.1,0.2,1.82,-26,154,0.64,14.9,24.2,1.41,19.9,3.5,4.4,10.46,1,1,2.34,38.9,118.13,1.03,26.4,0.28,-0.36,0.44,0.4,0.7,3.5,46,52.6,0.03,124.0139,27.5213,-0.4666,1.1316,-0.5673,0.1228,0.4626,-0.4869,0.8719,0.2151,0.8859,0.1129,1.1648,-0.33,0.2839,0.6906,-0.636,-0.3642,0.0762,0.2157,0.2068,0.2278,0.0681,-0.1399,0.0402,-0.3301,0.1582,-0.225,0.1364,0.0734,0.6619,0.4769,0.2439,0.052,0.1085,-0.2194,-0.1251,-0.5123,0.1833,-0.2111,0.09,-0.4092,0.3842,0.0041,-0.0958,0.0036,0.176,0.2422,0.3009,0.0624,0.3228,0.251,0.0839,-0.1607,-0.4447
ethanol,-0.61332405,-0.123551995,-0.08497,-0.051971,-0.044165,-0.37649402,-0.131025,-0.10788998,-0.099932,-0.075132005,-0.360607,-0.250023,-0.091498,-0.0720485,-0.062161,0.56,0.5,0.33,26,15.6,5.9,10.5,51,0.83,0.77,0.69,0.37,24.55,0.4,1,0.37,6,0.37,0.83,1.69,-114.1,78.37,1.2,5.2,16,1.36,24.55,0.37,5.2,10.48,1,0.7,2.44,38.6,46.07,0.79,22.3,0.29,0.69,0.2,1.3,1,59.3,13,20.2,-0.31,48.6952,12.795,-0.1739,1.2007,0.3067,0.1508,-0.6764,0.4658,0.234,0.3353,-0.0257,0.2099,-0.3155,0.1511,0.3915,0.0979,-0.138,0.3712,0.1017,-0.0173,0.0978,-0.0733,0.0024,0.0348,0.1241,0.0738,-0.2259,-0.1105,0.0534,-0.0059,-0.0975,-0.1136,-0.1018,-0.1693,0.0929,0.2244,0.0361,0.0088,-0.0311,-0.1023,0.1398,0.077,0.1244,0.1357,0.0376,0.005,0.1531,-0.078,0.1513,0.0362,0.0403,-0.077,0.0494,0.1561,-0.0193
dimethylacetamide,-0.231587,-0.15272,-0.090266995,-0.080776006,-0.077477,-0.20520699,-0.19804,-0.07287799,-0.067766994,-0.065905005,-0.149677,-0.1278505,-0.114891,-0.109312505,-0.076827,0.63,0.21,0.31,37,25.5,6,18,50,0.69,0,0.57,0.8,37.8,0.65,1.35,0.2,9.5,0,0.7,3.7,-20,165.1,0.95,6.5,34,1.43,37.8,0.68,6.4,9.13,1,0,2.09,54.8,87.12,0.94,32.8,0.38,-0.27,0.75,20,0.7,0.6,70,37.5,0.56,89.2415,6.4228,-0.4684,-0.078,-0.0352,0.357,1.4916,-0.0552,0.1578,0.7961,-0.3218,-0.2344,-0.7161,0.8112,0.3294,0.5016,0.3126,0.1518,-0.1815,0.0803,0.1933,-0.7277,-0.2358,0.1729,-0.0768,0.009,0.1252,-0.1418,-0.0765,0.3619,0.1791,0.0254,-0.1884,-0.1758,0.112,0.0959,0.0765,-0.1028,-0.0076,0.2109,-0.3371,0.1645,-0.3239,0.1269,-0.0392,0.3829,-0.227,0.2514,0.0303,-0.0666,0.1197,0.102,0.0091,-0.3071,0.0701
acetonitrile,-0.409845,-0.158667,-0.157662,-0.099745005,-0.087005995,-0.399576,-0.278785,-0.098486,-0.097723,-0.064354,-0.24966049,-0.2370995,-0.218726,-0.12769249,-0.092746,0.43,0.16,0.18,20,16.5,6.2,9.1,46,0.44,0.19,0.32,0.66,36.6,0.65,1.35,0.19,4,0.07,0.37,3.92,-45.7,81.6,0.36,7.1,17.5,1.34,36.6,0.43,5.8,12.2,1,0,1.76,31.3,41.05,0.79,28.9,0.41,-0.26,0.31,1.5,0.7,97.4,2,35.7,-0.31,44.2976,17.009,0.4524,0.0967,-0.3399,0.7009,-0.0922,0.1947,-0.1839,-1.1194,-0.3342,-0.508,-0.0283,-0.1006,0.1376,-0.1472,0.2356,0.0187,0.8844,-0.5473,0.5773,-0.5558,0.6089,0.1402,-0.2905,0.3752,-0.0505,-0.1492,-0.0069,-0.0745,0.0064,-0.0262,-0.1357,-0.012,-0.1424,0.0468,0.0471,-0.0028,-0.2038,0.0074,-0.0046,0.149,-0.1103,-0.1286,-0.0261,0.0605,0.3386,-0.1496,-0.1965,-0.2852,-0.1248,0.3248,0.2596,-0.0761,-0.1269
1-3-Dimethyl-2-imidazolidinone,-0.276053,-0.164123,-0.079546005,-0.063521996,-0.060117,-0.14784801,-0.14784,-0.069314,-0.058197,-0.058195002,-0.167124,-0.108391,-0.0885705,-0.086848006,-0.05884,0.4,0.37,0.29,9.4,19,1.5,8.9,46,0.4,0.7,0.09,0.48,6,0.4,0.5,0.15,28,0.4,0.4,3.2,20,200,1.24,4.75,43.12,1.482,10,0.5,0.85,8,0.7,0,1.56,36.5,116.18,1.05,32,0.85,1.05,0.65,3,0.1,0.15,97,35.61,-0.26,116.4358,5.3525,-0.2311,-1.6264,-0.0166,0.0876,0.6456,1.9006,0.7985,0.4538,-0.7829,0.842,0.5198,0.0604,-0.1932,-0.2587,-0.1863,-0.2174,0.5275,-0.3682,-0.1373,0.3119,-0.2012,0.1552,0.1855,-0.0594,0.0896,-0.0858,-0.4342,-0.2743,0.3442,-0.0367,0.0749,-0.0146,0.3135,0.096,-0.222,0.4422,-0.0263,-0.0238,-0.3334,-0.139,-0.1468,0.2849,0.5784,-0.1837,0.1769,0.2806,-0.2643,-0.1603,0.2737,-0.1072,0.0319,0.0134,0.0544
1-butanol,-0.617633,-0.12008199,-0.090354994,-0.047582,-0.041586,-0.3355,-0.114837006,-0.097921014,-0.094147,-0.064761996,-0.357777,-0.227791,-0.0812095,-0.067866504,-0.0637365,0.58,0.43,0.29,23.6,16.1,6.5,12,52,0.79,0.88,0.64,0.29,17.51,0.4,1,0.31,8,0.37,0.84,1.66,-89.8,117.7,0.97,5.8,24.3,1.4,17.51,0.47,3.9,10.57,0.2,1,2.53,43.2,74.12,0.81,24.6,0.29,0.6,0.21,1,1,0.5,35,20.2,1.52,76.4061,8.3577,-0.4591,1.6687,0.4655,0.5557,-1.007,1.0209,-0.361,0.4569,0.1331,-0.2142,-0.6392,0.3584,-0.3461,-0.4493,-0.4245,0.0116,-0.1583,0.1334,0.1921,0.0885,-0.2885,0.412,-0.1805,0.2736,0.0724,-0.0267,0.0178,0.1265,0.0854,0.2016,0.0928,-0.051,0.1104,-0.0479,-0.0283,0.1167,-0.0025,-0.0162,0.0781,-0.203,0.1495,-0.0824,-0.0069,-0.0338,-0.0434,0.0091,-0.0531,-0.0599,0.0416,0.0555,-0.0473,-0.0108,-0.0529
1-octanol,-0.537354,-0.119228005,-0.105193,-0.054622002,-0.045979,-0.316617,-0.111908995,-0.08873899,-0.088047005,-0.055005997,-0.31304651,-0.21792251,-0.0832655,-0.068349004,-0.067013,0.52,0.4,0.25,23.6,18.1,4.5,10.8,52.5,0.78,0.79,0.61,0.26,10.3,0.4,1,0.31,11.1,0.37,0.76,1.63,-15.5,195.5,1.65,5.6,30.5,1.44,10.3,0.44,4.9,10.35,0,0.7,2.51,52.5,130.23,0.83,27.5,0.28,0.6,0.19,0.01,0.8,0.6,64,20.2,2.57,131.824,-0.521,-0.6489,1.7918,0.7452,0.8854,-0.9729,1.076,-0.6666,0.2107,0.248,-0.437,-0.6021,0.2847,-0.5593,-0.6451,-0.4901,0.0155,-0.2461,0.188,0.3453,0.1772,-0.473,0.5285,-0.3894,0.3824,0.1772,-0.0487,0.0159,0.046,0.0845,0.1019,0.2279,0.0754,0.066,0.0335,-0.0279,0.1009,-0.183,0.0485,0.1153,-0.1928,0.0853,-0.1154,-0.1051,-0.0197,0.0944,0.0602,-0.0564,0.1523,0.0664,0.0298,-0.124,-0.0213,-0.2639
1-propanol,-0.61730397,-0.12135202,-0.090703,-0.046497002,-0.041405,-0.342682,-0.122826,-0.099932015,-0.09760401,-0.065984,-0.35861802,-0.23201701,-0.0846615,-0.0695045,-0.0643335,0.56,0.43,0.27,23.4,16.6,5.9,12.1,51,0.78,0.85,0.65,0.31,20.1,0.4,1,0.33,7,0.37,0.78,1.68,-126.9,97.2,0.87,5.7,19.4,1.38,20.33,0.42,4,10.12,1,0.7,2.58,41.3,60.1,0.8,23,0.28,0.65,0.19,1.2,0.9,9.5,26,20.2,0.76,62.5506,10.5791,-0.3102,1.4303,0.4195,0.2795,-0.8519,0.7014,0.0136,0.4492,0.0219,0.0307,-0.4594,0.2125,0.1206,-0.1709,-0.1329,0.282,-0.0572,-0.0314,0.1043,-0.0478,-0.1021,0.2471,0.1049,0.3121,-0.1401,0.0482,0.0331,0.0602,0.0138,0.1442,-0.0245,-0.101,0.2064,0.093,-0.039,-0.0398,0.065,-0.2013,0.2195,-0.1004,0.1025,-0.0683,0.0294,-0.049,0.0176,0.01,-0.1516,-0.0533,-0.1338,0.0858,-0.03,0.1895,0.0764
aceticacid,-0.277204,-0.17618099,-0.15629801,-0.104953006,-0.09018999,-0.44657898,-0.138116,-0.12313202,-0.076142,-0.058444005,-0.3014385,-0.167265,-0.1496565,-0.114153,-0.0905475,0.65,0.35,0.24,26,17.5,6.7,12.6,49.5,0.59,0.63,0.61,0.55,6.2,0.56,1.1,0.43,5,0.6,0.45,1.74,16.6,118.1,1.2,7.3,35.7,1.37,6.15,0.51,6.2,10.6,1,0.2,2.09,23.7,60.05,1.05,27.1,0.33,0.75,0.45,5,0.5,17,39,37.3,0.21,65.1872,27.4078,0.7915,0.4319,0.2211,1.154,0.7895,-0.2182,-0.2444,0.1353,-0.3277,0.1778,-0.3272,0.395,0.119,0.1161,0.4431,-0.1131,0.142,-0.2028,-0.2291,0.0729,-0.1021,0.1091,-0.0774,0.1192,0.4487,0.1152,0.3289,-0.1166,0.0387,-0.3466,0.0972,0.2113,0.194,0.1701,-0.0325,-0.3639,-0.1592,0.1174,-0.1175,-0.0525,0.1214,-0.1384,0.2572,-0.0068,-0.1045,-0.0945,-0.0168,0.0414,-0.0633,-0.1377,0.0016,0.183,0.1521
aniline,-0.13119401,-0.13119401,-0.126555,-0.126555,-0.064479,-0.18205501,-0.130594,-0.088735,-0.088735,-0.082257,-0.107645,-0.107645,-0.1067795,-0.097513996,-0.094504006,0.27,0.16,0.25,21.4,19.1,8,10,52,0.26,0.46,0.68,0.32,7.2,0.6,1.1,0.31,8.6,0.26,0.59,1.58,-6.3,184.1,1.12,7,30.5,1.59,6.89,0.42,5.1,7.72,0.2,1,1.59,47.1,93.13,1.02,42.3,0.33,0.18,0.51,1.5,0.7,0.9,6,11.9,1.01,96.0865,10.9687,2.7166,0.0438,0.0278,-0.0176,-0.4721,-0.0801,-0.3676,-0.2072,-0.0563,-0.1292,0.1449,0.0248,-0.162,-0.0296,0.062,-0.0365,0.0936,0.1409,-0.3263,0.1127,0.3576,0.2105,-0.2525,-0.1734,0.2136,0.1059,0.1584,-0.0405,0.171,-0.0136,0.0803,0.237,0.3586,0.3752,-0.147,-0.1413,-0.2782,0.1662,-0.4069,0.5827,-0.3732,0.1898,-0.4178,-0.2965,0.9694,0.3184,-0.0156,-0.2126,-0.5303,0.4114,-0.2303,-0.0385,0.1149
butylacetate,-0.298626,-0.137257,-0.094169,-0.09395,-0.07316899,-0.384002,-0.09931798,-0.0993,-0.069425,-0.052969,-0.2285855,-0.174297,-0.09663399,-0.081797,-0.0720775,0.21,0.14,0.2,19.4,18.6,5,8.5,48.5,0,0.45,0.58,0.21,5.01,0.5,1,0.1,9.3,0.03,0.45,1.82,-74.2,126.1,0.85,6.2,25.9,1.39,5.01,0.45,4,10.03,0.2,1,2.24,31.3,116.16,0.88,24.6,0.22,-0.41,0.39,0.4,0.8,10.2,24,21.1,1.62,118.8892,7.7712,-1.214,1.3973,-1.3045,0.7969,0.5738,0.0907,-1.3011,1.0444,0.2728,-0.1131,-0.1643,0.2637,-0.8948,-0.4707,-0.1755,-0.6203,0.1389,-0.1265,-0.644,-0.1468,0.5677,-0.3395,0.0809,-0.5939,-0.2213,0.0665,0.0417,0.0491,0.2292,0.3765,-0.0985,0.0538,-0.1604,-0.4216,0.0421,0.1606,0.2494,-0.0932,0.0108,0.2747,-0.0967,0.1574,0.1886,-0.0013,-0.2254,-0.0988,-0.0989,-0.1016,-0.0501,0.0201,0.1047,0.0248,0.1466
carbontetrachloride,-0.23252,-0.23234299,-0.232243,-0.23208502,-0.070807,-0.248046,-0.24743,-0.246905,-0.246379,-0.011238992,-0.24006552,-0.2398365,-0.2397125,-0.23936099,-0.041022997,0.18,0,0.09,9.5,18.6,0,3.3,45,0,0,0.28,-0.24,2.24,0.3,0.6,0,10.4,0,0,0,-22.9,76.7,0.89,6.9,35.1,1.46,2.24,-0.18,1.6,11.47,0,1,0.86,29.8,153.82,1.59,26.8,0.05,-0.55,-0.07,0.01,0.5,13.1,-19,0,2.7,151.9133,-24.2617,-0.7793,-0.1872,1.2488,-0.3919,0.8036,-0.0221,-0.3662,-0.3888,0.1976,-0.0842,-0.0093,-0.3559,0.0724,-0.1072,0.0777,0.3646,0.1174,-0.2893,-0.1976,0.3809,0.0042,0.0087,-0.1428,-0.0525,0.1165,-0.1282,0.0951,0.153,0.1802,-0.0823,-0.0688,-0.0734,-0.1993,-0.0002,0.0213,-0.051,0.0661,-0.0834,0.0924,-0.0686,0.1107,0.0283,-0.0114,-0.0798,0.1935,-0.0804,0.0964,-0.1379,-0.1172,0.0711,-0.0538,-0.0616,0.0351
cumene,-0.142712,-0.13121802,-0.0987,-0.08972001,-0.073332,-0.154698,-0.12411,-0.084831,-0.082429,-0.074953,-0.114015,-0.112570494,-0.10802451,-0.087527,-0.0831095,0.28,0.21,0.18,9.2,18.5,0.1,7.6,40.5,0.35,0.5,0.15,0.55,2.4,0.1,0.4,0.05,18,0.1,0.1,0,-96,152,0.87,4.8,33.64,1.496,2.5,0.1,0.2,9.7,0,1,1.34,31.5,120.19,0.804,27,0.8,1,0.6,3,1,4.5,31,0,3.66,118.7324,-19.0267,1.8265,0.44,-0.423,0.4791,-0.082,-0.1782,1.104,-0.1337,0.4094,-0.1675,0.3568,0.3247,-0.8749,0.2998,0.4909,0.0995,0.0281,0.2237,-0.3573,-0.0555,0.1081,0.3719,0.0005,-0.1122,0.2688,0.4839,-0.0781,0.2854,-0.251,0.1835,-0.27,-0.4637,0.7269,0.0524,-0.0387,0.306,0.1522,0.4212,0.2472,0.2589,0.2832,-0.0281,0.1966,-0.2508,0.1918,-0.0132,0.237,-0.1002,-0.3922,0.1193,-0.0041,0.1093,0.0727
cyclobutanol,-0.54338896,-0.113469005,-0.088014,-0.088013,-0.027261995,-0.292629,-0.086785,-0.084321,-0.08432,-0.08188199,-0.315087,-0.203049,-0.0654735,-0.065473005,-0.055791497,0.52,0.34,0.3,9,18,2.1,9.1,46.5,0.36,0.58,0.13,0.47,14,0.4,0.3,0.1,17,0.3,0.3,1.5,-5,101,0.93,4.7,26.18,1.422,6,0.15,0.4,9.4,0.2,0,1.84,36,74.12,0.849,28,0.65,0.85,0.45,5,1.1,15,33,20.23,0.67,74.4049,8.6651,-0.2,-0.6211,1.1363,0.77,-1.0935,-1.0348,-0.2417,0.5633,-0.8005,0.1958,0.3725,-0.0002,0.1127,0.1572,-0.3938,0.0529,-0.1236,-0.1556,-0.0981,-0.279,-0.0088,0.223,-0.1872,-0.5355,-0.0208,0.0668,-0.538,0.2363,-0.1388,-0.0939,-0.1618,-0.0043,-0.0387,-0.1852,-0.3755,0.0941,-0.3536,0.0438,-0.0017,-0.2126,0.1368,0.0198,-0.0909,0.006,-0.0783,-0.2337,0.0358,-0.1846,0.1703,0.2007,-0.0156,0.071,0.0744
